fpl_game_week,season,count,team,fpl_gw,date,team_goals,opponent_goals,scored,conceded
29,2018-2019,1,Manchester City,29,2019-03-02,1.0,0.0,2.456542819581444,0.7715536975588422
30,2017-2018,1,Manchester City,30,2018-03-12,2.0,0.0,2.099010828474504,0.5246834523049827
30,2018-2019,1,Manchester City,30,2019-03-09,3.0,1.0,2.6653267328721366,0.31730626618389013
32,2017-2018,1,Manchester City,32,2018-03-31,3.0,1.0,1.9424361430173658,0.8691182051391521
32,2018-2019,2,Manchester City,32,2019-03-30,4.0,0.0,5.684281872330475,0.36230952569386754
33,2017-2018,1,Manchester City,33,2018-04-07,2.0,3.0,1.8566263818091677,1.031674137292158
34,2017-2018,1,Manchester City,34,2018-04-14,3.0,1.0,1.385301163576507,1.7009717478262916
34,2018-2019,1,Manchester City,34,2019-04-14,3.0,1.0,2.278049213463354,0.6791143241101687
35,2017-2018,1,Manchester City,35,2018-04-22,5.0,0.0,2.4778694876238654,0.24715455840317313
35,2018-2019,2,Manchester City,35,2019-04-20,3.0,0.0,4.488076893552448,2.273316431433873
36,2017-2018,1,Manchester City,36,2018-04-29,4.0,1.0,2.263040883492036,0.606888930549144
36,2018-2019,1,Manchester City,36,2019-04-28,1.0,0.0,2.054605631067934,0.7016362162729638
37,2017-2018,2,Manchester City,37,2018-05-06,3.0,1.0,5.459877311016982,0.3393404970916385
37,2018-2019,1,Manchester City,37,2019-05-06,1.0,0.0,2.4462780194707845,0.5963338954135977
38,2017-2018,1,Manchester City,38,2018-05-13,1.0,0.0,1.8912700946322505,0.62052557309563
38,2018-2019,1,Manchester City,38,2019-05-12,4.0,1.0,2.334231060162803,0.4067379262666381
1,2018-2019,1,Manchester Utd,1,2018-08-10,2.0,1.0,2.2032525286307796,0.7342678453459215
2,2018-2019,1,Manchester Utd,2,2018-08-19,2.0,3.0,1.9097822482992914,0.8303208009383696
3,2018-2019,1,Manchester Utd,3,2018-08-27,0.0,3.0,1.6938377201062758,1.6374952240226102
4,2018-2019,1,Manchester Utd,4,2018-09-02,2.0,0.0,1.7867871187154694,1.1377119548270263
5,2018-2019,1,Manchester Utd,5,2018-09-15,2.0,1.0,1.4955076616907739,1.186322880401991
6,2017-2018,1,Manchester Utd,6,2017-09-23,1.0,0.0,2.0685368438107514,1.1090213691329873
6,2018-2019,1,Manchester Utd,6,2018-09-22,1.0,1.0,2.1459591822040434,0.7799553086430255
7,2017-2018,1,Manchester Utd,7,2017-09-30,4.0,0.0,2.771534720408091,0.5154077904652367
7,2018-2019,1,Manchester Utd,7,2018-09-29,1.0,3.0,1.850857107496275,1.1724336577209469
8,2017-2018,1,Manchester Utd,8,2017-10-14,0.0,0.0,1.8440466582575068,1.674346319798751
8,2018-2019,1,Manchester Utd,8,2018-10-06,3.0,2.0,2.1226078465488687,0.56456445779308
9,2017-2018,1,Manchester Utd,9,2017-10-21,1.0,2.0,2.2061998812655563,0.5062394904270727
9,2018-2019,1,Manchester Utd,9,2018-10-20,2.0,2.0,1.3895444319703758,1.9213588958180203
10,2017-2018,1,Manchester Utd,10,2017-10-28,1.0,0.0,1.5404763256818388,1.5147788122850194
10,2018-2019,1,Manchester Utd,10,2018-10-28,2.0,1.0,1.8124902942282903,1.1225934220185803
11,2017-2018,1,Manchester Utd,11,2017-11-05,0.0,1.0,1.4261486352337656,1.7423952043408135
11,2018-2019,1,Manchester Utd,11,2018-11-03,2.0,1.0,1.4536253191257995,1.5883420308990588
12,2017-2018,1,Manchester Utd,12,2017-11-18,4.0,1.0,2.1203816046440953,0.5600315850971419
12,2018-2019,1,Manchester Utd,12,2018-11-11,1.0,3.0,1.1208710037227707,2.505773052058536
13,2017-2018,1,Manchester Utd,13,2017-11-25,1.0,0.0,2.037913228494503,0.6832817810530264
13,2018-2019,1,Manchester Utd,13,2018-11-24,0.0,0.0,2.206079348309468,0.9871183096204776
14,2017-2018,1,Manchester Utd,14,2017-11-28,4.0,2.0,1.8757210159810365,1.221909642305751
14,2018-2019,1,Manchester Utd,14,2018-12-01,2.0,2.0,1.7961820708468381,1.2428774751272598
15,2017-2018,1,Manchester Utd,15,2017-12-02,3.0,1.0,1.3918965485811985,1.831572253286814
15,2018-2019,1,Manchester Utd,15,2018-12-05,2.0,2.0,1.9100173679229453,1.5178106119742825
16,2017-2018,1,Manchester Utd,16,2017-12-10,1.0,2.0,1.6004334404762475,1.9714162578609833
16,2018-2019,1,Manchester Utd,16,2018-12-08,4.0,1.0,2.2180399128691777,0.5564545445666329
17,2017-2018,1,Manchester Utd,17,2017-12-13,1.0,0.0,2.467791674753259,0.8639359530797511
17,2018-2019,1,Manchester Utd,17,2018-12-16,1.0,3.0,1.0056230746434704,2.139664401729234
18,2017-2018,1,Manchester Utd,18,2017-12-17,2.0,1.0,1.9083483765411062,1.1942427617425107
18,2018-2019,1,Manchester Utd,18,2018-12-22,5.0,1.0,1.7682067144310873,1.0137103842361714
19,2017-2018,1,Manchester Utd,19,2017-12-23,2.0,2.0,1.7887111630561003,1.5213850579602515
19,2018-2019,1,Manchester Utd,19,2018-12-26,3.0,1.0,2.2755626992228772,0.4631614439827091
20,2017-2018,1,Manchester Utd,20,2017-12-26,2.0,2.0,2.2895389417180576,0.9493906444444079
20,2018-2019,1,Manchester Utd,20,2018-12-30,4.0,1.0,2.17930708892471,0.8297695678088305
21,2017-2018,1,Manchester Utd,21,2017-12-30,0.0,0.0,2.3085288940965496,0.6616042776795003
21,2018-2019,1,Manchester Utd,21,2019-01-02,2.0,0.0,1.9147692990452558,0.994571414443195
22,2017-2018,1,Manchester Utd,22,2018-01-01,2.0,0.0,1.7578531189984123,1.0143810670435518
22,2018-2019,1,Manchester Utd,22,2019-01-13,1.0,0.0,1.347434954733956,1.8747960008625602
23,2017-2018,1,Manchester Utd,23,2018-01-15,3.0,0.0,2.609628672445568,0.5444736207019649
23,2018-2019,1,Manchester Utd,23,2019-01-19,2.0,1.0,2.183124414136136,0.5973389305425377
24,2017-2018,1,Manchester Utd,24,2018-01-20,1.0,0.0,1.997496212251555,0.9660597143480677
24,2018-2019,1,Manchester Utd,24,2019-01-29,2.0,2.0,2.1991491887782395,0.7853060203754787
25,2017-2018,1,Manchester Utd,25,2018-01-31,0.0,2.0,1.2165756063947708,1.887132740212449
25,2018-2019,1,Manchester Utd,25,2019-02-03,1.0,0.0,1.8204573478538602,1.1800274778522224
26,2017-2018,1,Manchester Utd,26,2018-02-03,2.0,0.0,2.309432717544587,0.14172610836790867
26,2018-2019,1,Manchester Utd,26,2019-02-09,3.0,0.0,2.3579065573676252,0.9142748990684081
27,2017-2018,1,Manchester Utd,27,2018-02-11,0.0,1.0,2.003119716856662,0.9729114823236139
27,2018-2019,1,Manchester Utd,27,2019-02-24,0.0,0.0,1.5384012473309538,1.7336500267213362
28,2017-2018,1,Manchester Utd,28,2018-02-25,2.0,1.0,1.7952617789747003,1.174667829014974
28,2018-2019,1,Manchester Utd,28,2019-02-27,3.0,1.0,1.8144572380648594,1.294701361928181
29,2017-2018,1,Manchester Utd,29,2018-03-05,3.0,2.0,1.8975426593468532,0.984662683897033
29,2018-2019,1,Manchester Utd,29,2019-03-02,3.0,2.0,2.181475837542294,0.7324148194415547
30,2017-2018,1,Manchester Utd,30,2018-03-10,2.0,1.0,1.6403313023638062,1.4876175745343658
30,2018-2019,1,Manchester Utd,30,2019-03-10,0.0,2.0,1.581472817395716,1.761802244550092
32,2017-2018,1,Manchester Utd,32,2018-03-31,2.0,0.0,2.134125716109038,0.40473023790520046
32,2018-2019,2,Manchester Utd,32,2019-03-30,3.0,3.0,4.057435560643724,1.882253326685118
33,2017-2018,1,Manchester Utd,33,2018-04-07,3.0,2.0,1.031674137292158,1.8566263818091677
34,2017-2018,2,Manchester Utd,34,2018-04-15,2.0,1.0,3.9834666917097454,1.3984509794596802
34,2018-2019,1,Manchester Utd,34,2019-04-13,2.0,1.0,2.381471246550798,0.7863190549506973
35,2018-2019,2,Manchester Utd,35,2019-04-21,0.0,6.0,3.045572992454158,3.605848034108921
36,2017-2018,1,Manchester Utd,36,2018-04-29,2.0,1.0,1.7361568109179861,1.3232161402058134
36,2018-2019,1,Manchester Utd,36,2019-04-28,1.0,1.0,1.4916305044167864,1.4577304313080612
37,2017-2018,2,Manchester Utd,37,2018-05-04,0.0,1.0,3.671952091894884,1.862869147531351
37,2018-2019,1,Manchester Utd,37,2019-05-05,1.0,1.0,2.2934130043590835,0.6979638447826985
38,2017-2018,1,Manchester Utd,38,2018-05-13,1.0,0.0,1.8666165066164981,0.4649326140891109
38,2018-2019,1,Manchester Utd,38,2019-05-12,0.0,2.0,2.218288524827074,0.5543380585869078
1,2018-2019,1,Newcastle Utd,1,2018-08-11,1.0,2.0,1.2285015198550786,1.8145032988679621
2,2018-2019,1,Newcastle Utd,2,2018-08-18,0.0,0.0,1.23090366202909,1.2732075854485554
3,2018-2019,1,Newcastle Utd,3,2018-08-26,1.0,2.0,1.2805131536439032,1.7723627337764771
4,2018-2019,1,Newcastle Utd,4,2018-09-01,1.0,2.0,0.524375102221793,2.547709105159031
5,2018-2019,1,Newcastle Utd,5,2018-09-15,1.0,2.0,1.3225797150678629,1.7742208097017693
6,2017-2018,1,Newcastle Utd,6,2017-09-24,0.0,1.0,1.2637190609422224,1.1278085098853952
6,2018-2019,1,Newcastle Utd,6,2018-09-22,0.0,0.0,1.1209669545128642,1.6354385596284322
7,2017-2018,1,Newcastle Utd,7,2017-10-01,1.0,1.0,1.304079765007123,1.7101205388990173
7,2018-2019,1,Newcastle Utd,7,2018-09-29,0.0,2.0,1.2389778650404697,1.2453876903358658
8,2017-2018,1,Newcastle Utd,8,2017-10-15,2.0,2.0,1.244617864330953,1.4050351173819402
8,2018-2019,1,Newcastle Utd,8,2018-10-06,2.0,3.0,0.56456445779308,2.1226078465488687
9,2017-2018,1,Newcastle Utd,9,2017-10-21,1.0,0.0,1.7933631547598374,1.0238445048766336
9,2018-2019,1,Newcastle Utd,9,2018-10-20,0.0,1.0,1.5831657188494812,1.1774401353296309
10,2017-2018,1,Newcastle Utd,10,2017-10-30,0.0,1.0,1.1916512269363968,1.2626672246445598
10,2018-2019,1,Newcastle Utd,10,2018-10-27,0.0,0.0,1.178046414820834,1.4037013967186538
11,2017-2018,1,Newcastle Utd,11,2017-11-04,0.0,1.0,1.4679499838289638,0.9133770709939796
11,2018-2019,1,Newcastle Utd,11,2018-11-03,1.0,0.0,1.4257890349274152,1.2737876449876313
12,2017-2018,1,Newcastle Utd,12,2017-11-18,1.0,4.0,0.5600315850971419,2.1203816046440953
12,2018-2019,1,Newcastle Utd,12,2018-11-10,2.0,1.0,1.2471865319928372,1.4996558071201143
13,2017-2018,1,Newcastle Utd,13,2017-11-25,0.0,3.0,1.434393416877964,1.3168834838165586
13,2018-2019,1,Newcastle Utd,13,2018-11-26,2.0,1.0,1.5521837410181334,1.375471477488902
14,2017-2018,1,Newcastle Utd,14,2017-11-28,2.0,2.0,1.0561274778413727,1.5033940247791415
14,2018-2019,1,Newcastle Utd,14,2018-12-01,0.0,3.0,1.5759218541347053,1.2906086727345245
15,2017-2018,1,Newcastle Utd,15,2017-12-02,1.0,3.0,0.3263498660325235,2.5009870004898365
15,2018-2019,1,Newcastle Utd,15,2018-12-05,1.0,1.0,1.093285344933515,1.923241460361372
16,2017-2018,1,Newcastle Utd,16,2017-12-09,2.0,3.0,1.2522122503391533,1.6579477501920898
16,2018-2019,1,Newcastle Utd,16,2018-12-09,1.0,2.0,1.4710393745742103,1.310332447697341
17,2017-2018,1,Newcastle Utd,17,2017-12-13,0.0,1.0,1.2884678851011635,1.5220337728271855
17,2018-2019,1,Newcastle Utd,17,2018-12-15,1.0,0.0,1.2146873386366563,1.3966169375401765
18,2017-2018,1,Newcastle Utd,18,2017-12-16,0.0,1.0,0.4778133172311704,2.4991150647380405
18,2018-2019,1,Newcastle Utd,18,2018-12-22,0.0,0.0,1.617849782730994,1.0624985744466415
19,2017-2018,1,Newcastle Utd,19,2017-12-23,3.0,2.0,0.9061251784097917,1.6628099553224174
19,2018-2019,1,Newcastle Utd,19,2018-12-26,0.0,4.0,0.3539988403822134,2.6056113999770285
20,2017-2018,1,Newcastle Utd,20,2017-12-27,0.0,1.0,0.5751378438148714,2.498928073591531
20,2018-2019,1,Newcastle Utd,20,2018-12-29,1.0,1.0,1.1166223876032668,1.7132645677671015
21,2017-2018,1,Newcastle Utd,21,2017-12-30,0.0,0.0,1.4775203555961745,1.0148032903876842
21,2018-2019,1,Newcastle Utd,21,2019-01-02,0.0,2.0,0.994571414443195,1.9147692990452558
22,2017-2018,1,Newcastle Utd,22,2018-01-01,1.0,0.0,1.1475223675513297,1.5344893183308104
22,2018-2019,1,Newcastle Utd,22,2019-01-12,1.0,2.0,0.3001396263026972,2.2107215381401195
23,2017-2018,1,Newcastle Utd,23,2018-01-13,1.0,1.0,1.5440763626623595,0.995866776369375
23,2018-2019,1,Newcastle Utd,23,2019-01-19,3.0,0.0,1.4962010097754068,0.9432967694784746
24,2017-2018,1,Newcastle Utd,24,2018-01-20,1.0,3.0,0.32341612424912447,2.492887377312597
24,2018-2019,1,Newcastle Utd,24,2019-01-29,2.0,1.0,0.6869621530406849,2.3202916949753156
25,2017-2018,1,Newcastle Utd,25,2018-01-31,1.0,1.0,1.2388607850184203,1.2050648244572928
25,2018-2019,1,Newcastle Utd,25,2019-02-02,0.0,1.0,0.49583664279855755,2.191540483198808
26,2017-2018,1,Newcastle Utd,26,2018-02-04,1.0,1.0,1.0230920154465495,1.4996080076154752
26,2018-2019,1,Newcastle Utd,26,2019-02-11,1.0,1.0,1.1008601054887,1.6158084212447479
27,2017-2018,1,Newcastle Utd,27,2018-02-11,1.0,0.0,0.9729114823236139,2.003119716856662
27,2018-2019,1,Newcastle Utd,27,2019-02-23,2.0,0.0,1.6319406047694072,0.6843816396520978
28,2017-2018,1,Newcastle Utd,28,2018-02-24,2.0,2.0,0.9836187782330997,1.672097973066998
28,2018-2019,1,Newcastle Utd,28,2019-02-26,2.0,0.0,1.5238996710940862,1.2164839090145347
29,2017-2018,1,Newcastle Utd,29,2018-03-03,0.0,2.0,0.6079671388373801,2.6661420772298587
29,2018-2019,1,Newcastle Utd,29,2019-03-02,0.0,2.0,1.3959128495009563,1.5693899268529483
30,2017-2018,1,Newcastle Utd,30,2018-03-10,3.0,0.0,1.3928587674415243,1.2754867864373518
30,2018-2019,1,Newcastle Utd,30,2019-03-09,3.0,2.0,1.4047339507522318,1.1803474597714265
31,2018-2019,1,Newcastle Utd,31,2019-03-16,2.0,2.0,1.2809039551831924,1.5320658288259674
32,2017-2018,1,Newcastle Utd,32,2018-03-31,1.0,0.0,1.5168669208144863,0.9094280847356729
32,2018-2019,1,Newcastle Utd,32,2019-04-01,0.0,2.0,1.011854803859939,2.207732731417634
33,2017-2018,1,Newcastle Utd,33,2018-04-07,2.0,1.0,0.9995087707509565,1.6613448627572878
33,2018-2019,1,Newcastle Utd,33,2019-04-06,0.0,1.0,1.4522865670984422,1.2085000948440952
34,2017-2018,1,Newcastle Utd,34,2018-04-15,2.0,1.0,1.263270204872338,1.6246350541152201
34,2018-2019,1,Newcastle Utd,34,2019-04-12,1.0,0.0,0.8623997847445452,1.6821235483269856
35,2017-2018,1,Newcastle Utd,35,2018-04-23,0.0,1.0,0.8998753121299584,1.4146909355591584
35,2018-2019,1,Newcastle Utd,35,2019-04-20,3.0,1.0,1.4795171587206948,1.0632330896526776
36,2017-2018,1,Newcastle Utd,36,2018-04-28,0.0,1.0,1.4102673797877845,0.663850282963305
36,2018-2019,1,Newcastle Utd,36,2019-04-27,1.0,1.0,1.450900366845529,0.9320439859050583
37,2017-2018,2,Newcastle Utd,37,2018-05-05,1.0,3.0,1.7854681932811804,3.166788752201394
37,2018-2019,1,Newcastle Utd,37,2019-05-04,2.0,3.0,0.7168280615378364,2.0353589290234986
38,2017-2018,1,Newcastle Utd,38,2018-05-13,3.0,0.0,0.8243290695881295,1.5865206315837392
38,2018-2019,1,Newcastle Utd,38,2019-05-12,4.0,0.0,1.306443667338455,1.1760194204617556
1,2018-2019,1,Southampton,1,2018-08-12,0.0,0.0,1.4129517672111858,0.9655126694627578
2,2018-2019,1,Southampton,2,2018-08-18,1.0,2.0,0.8899019635456517,1.390880569152971
3,2018-2019,1,Southampton,3,2018-08-25,1.0,2.0,1.4762563255098062,1.1737293081677036
4,2018-2019,1,Southampton,4,2018-09-01,2.0,0.0,0.9238387883770022,1.5061646523746088
5,2018-2019,1,Southampton,5,2018-09-17,2.0,2.0,1.7353823739624428,1.0927541264734852
6,2017-2018,1,Southampton,6,2017-09-23,0.0,1.0,1.1090213691329873,2.0685368438107514
6,2018-2019,1,Southampton,6,2018-09-22,0.0,3.0,0.6192948795911991,2.6440629270433162
7,2017-2018,1,Southampton,7,2017-09-30,1.0,2.0,1.2845587955997575,1.519848565582202
7,2018-2019,1,Southampton,7,2018-09-29,0.0,2.0,1.0430903595752157,1.5513906750769697
8,2017-2018,1,Southampton,8,2017-10-15,2.0,2.0,1.4050351173819402,1.244617864330953
8,2018-2019,1,Southampton,8,2018-10-07,0.0,3.0,1.0267977122709921,1.8990530717958949
9,2017-2018,1,Southampton,9,2017-10-21,1.0,0.0,1.485836359347314,1.1378171583737609
9,2018-2019,1,Southampton,9,2018-10-20,0.0,0.0,1.1102208887167642,2.0770250042081853
10,2017-2018,1,Southampton,10,2017-10-29,1.0,1.0,1.389039906162231,1.3815915106639207
10,2018-2019,1,Southampton,10,2018-10-27,0.0,0.0,1.4037013967186538,1.178046414820834
11,2017-2018,1,Southampton,11,2017-11-04,0.0,1.0,1.5398595872838001,1.0076383504272661
11,2018-2019,1,Southampton,11,2018-11-04,1.0,6.0,0.14113617392437305,2.7961456373242615
12,2017-2018,1,Southampton,12,2017-11-18,0.0,3.0,0.7126941356936886,2.050794053374339
12,2018-2019,1,Southampton,12,2018-11-10,1.0,1.0,1.4154644440129298,1.431399549600279
13,2017-2018,1,Southampton,13,2017-11-26,4.0,1.0,1.7105236858429196,1.0910947946633998
13,2018-2019,1,Southampton,13,2018-11-24,2.0,3.0,1.224044321572219,1.292111068011611
14,2017-2018,1,Southampton,14,2017-11-29,1.0,2.0,0.4479670516369606,2.392009155479147
14,2018-2019,1,Southampton,14,2018-12-01,2.0,2.0,1.2428774751272598,1.7961820708468381
15,2017-2018,1,Southampton,15,2017-12-03,1.0,1.0,1.0622827678564195,1.2565601153435166
15,2018-2019,1,Southampton,15,2018-12-05,1.0,3.0,0.8766984166118669,2.2347609816769514
16,2017-2018,1,Southampton,16,2017-12-10,1.0,1.0,1.1841418251085447,1.8125319055099605
16,2018-2019,1,Southampton,16,2018-12-08,0.0,1.0,1.2622762853323197,1.4101062841221081
17,2017-2018,1,Southampton,17,2017-12-13,1.0,4.0,1.5116721706860499,1.081302405890773
17,2018-2019,1,Southampton,17,2018-12-16,3.0,2.0,0.948063809950913,1.8382276159810846
18,2017-2018,1,Southampton,18,2017-12-16,0.0,1.0,0.6011981161501949,2.154961960441721
18,2018-2019,1,Southampton,18,2018-12-22,3.0,1.0,1.0658778194189702,1.211393347655808
19,2017-2018,1,Southampton,19,2017-12-23,1.0,1.0,1.7090369714667648,0.8688315994558266
19,2018-2019,1,Southampton,19,2018-12-27,1.0,2.0,1.4921231226555207,1.3729044030550368
20,2017-2018,1,Southampton,20,2017-12-26,2.0,5.0,0.6556354049741152,2.2677503982579785
20,2018-2019,1,Southampton,20,2018-12-30,1.0,3.0,0.9993090700713336,2.1169920728690084
21,2017-2018,1,Southampton,21,2017-12-30,0.0,0.0,0.6616042776795003,2.3085288940965496
21,2018-2019,1,Southampton,21,2019-01-02,0.0,0.0,0.4797939125943407,2.2312595674109446
22,2017-2018,1,Southampton,22,2018-01-02,1.0,2.0,1.393330153917925,1.2990207264623916
22,2018-2019,1,Southampton,22,2019-01-12,2.0,1.0,0.8953178377769743,1.6678548960175288
23,2017-2018,1,Southampton,23,2018-01-13,2.0,2.0,1.2238762703718407,1.5119343025467757
23,2018-2019,1,Southampton,23,2019-01-19,2.0,1.0,1.4342378081245435,1.2428947246455733
24,2017-2018,1,Southampton,24,2018-01-21,1.0,1.0,0.6828045319533717,2.3332209756133095
24,2018-2019,1,Southampton,24,2019-01-30,1.0,1.0,1.3382957112188463,1.1871191444113118
25,2017-2018,1,Southampton,25,2018-01-31,1.0,1.0,1.4393425154084694,1.0773021643227911
25,2018-2019,1,Southampton,25,2019-02-02,1.0,1.0,1.0304306701870953,1.59138986367759
26,2017-2018,1,Southampton,26,2018-02-03,3.0,2.0,1.0294091656434903,1.3913060874717031
26,2018-2019,1,Southampton,26,2019-02-09,1.0,2.0,1.5017927121556873,0.8246697773379437
27,2017-2018,1,Southampton,27,2018-02-11,0.0,2.0,0.984685140764673,1.7891662903291308
27,2018-2019,1,Southampton,27,2019-02-24,0.0,2.0,0.7688122371560254,2.0593007950752837
28,2017-2018,1,Southampton,28,2018-02-24,1.0,1.0,1.063953612054252,1.457235048927506
28,2018-2019,1,Southampton,28,2019-02-27,2.0,0.0,1.7704652981433888,1.0449145161238529
29,2017-2018,1,Southampton,29,2018-03-03,0.0,0.0,1.3541612158505216,0.9105649086944368
29,2018-2019,1,Southampton,29,2019-03-02,2.0,3.0,0.7324148194415547,2.181475837542294
30,2017-2018,1,Southampton,30,2018-03-10,0.0,3.0,1.2754867864373518,1.3928587674415243
30,2018-2019,1,Southampton,30,2019-03-09,2.0,1.0,1.1269423215160108,1.9118803544985896
32,2017-2018,1,Southampton,32,2018-03-31,0.0,3.0,1.2050437533891505,1.2426505132012755
32,2018-2019,1,Southampton,32,2019-03-30,1.0,0.0,1.0977041369513088,1.4079181081377479
33,2017-2018,1,Southampton,33,2018-04-08,2.0,3.0,0.6838266400363856,2.0994676022989833
33,2018-2019,1,Southampton,33,2019-04-05,1.0,3.0,0.7195182174205066,2.200208941645838
34,2017-2018,2,Southampton,34,2018-04-14,2.0,3.0,1.6495686339903828,3.4360489322659085
34,2018-2019,1,Southampton,34,2019-04-13,3.0,1.0,1.348801946419078,1.184822932180463
35,2018-2019,2,Southampton,35,2019-04-20,2.0,4.0,2.4617653755219,2.9392924103275546
36,2017-2018,1,Southampton,36,2018-04-28,2.0,1.0,1.315908546699542,1.0498933211388213
36,2018-2019,1,Southampton,36,2019-04-27,3.0,3.0,1.5530589674947084,1.144894470999901
37,2017-2018,2,Southampton,37,2018-05-05,2.0,1.0,2.1098158257664172,2.565678016766829
37,2018-2019,1,Southampton,37,2019-05-04,0.0,3.0,1.4058916054792423,1.5022241304885169
38,2017-2018,1,Southampton,38,2018-05-13,0.0,1.0,0.62052557309563,1.8912700946322505
38,2018-2019,1,Southampton,38,2019-05-12,1.0,1.0,2.2356849346963417,0.6808702333085446
6,2017-2018,1,Stoke City,6,2017-09-23,0.0,4.0,0.9722644919352742,1.8146680290755413
7,2017-2018,1,Stoke City,7,2017-09-30,2.0,1.0,1.519848565582202,1.2845587955997575
8,2017-2018,1,Stoke City,8,2017-10-14,2.0,7.0,0.5744716612314933,2.6302923281754484
9,2017-2018,1,Stoke City,9,2017-10-21,1.0,2.0,1.6597884002400969,1.2825075640099435
10,2017-2018,1,Stoke City,10,2017-10-28,1.0,0.0,1.3970612345622884,1.7938848194762578
11,2017-2018,1,Stoke City,11,2017-11-04,2.0,2.0,1.3344388680708548,1.5848977544600888
12,2017-2018,1,Stoke City,12,2017-11-20,2.0,2.0,1.2181051280868642,1.5638178104448248
13,2017-2018,1,Stoke City,13,2017-11-25,1.0,2.0,1.0572112694151434,1.5338429653653702
14,2017-2018,1,Stoke City,14,2017-11-29,0.0,3.0,1.0295510463680522,1.736897445977248
15,2017-2018,1,Stoke City,15,2017-12-02,2.0,1.0,1.474841779230828,1.0053054425102408
16,2017-2018,1,Stoke City,16,2017-12-09,1.0,5.0,0.58447979158306,2.2003695259716656
17,2017-2018,1,Stoke City,17,2017-12-12,0.0,1.0,0.9618902147109918,1.6940688025098718
18,2017-2018,1,Stoke City,18,2017-12-16,0.0,3.0,1.4133717645646426,1.1177895603676107
19,2017-2018,1,Stoke City,19,2017-12-23,3.0,1.0,1.3536552159457518,1.3313983277287094
20,2017-2018,1,Stoke City,20,2017-12-26,1.0,1.0,1.0301351294299126,1.548778104286274
21,2017-2018,1,Stoke City,21,2017-12-30,0.0,5.0,0.38674457015975516,2.609941460103439
22,2017-2018,1,Stoke City,22,2018-01-01,0.0,1.0,1.5344893183308104,1.1475223675513297
23,2017-2018,1,Stoke City,23,2018-01-15,0.0,3.0,0.5444736207019649,2.609628672445568
24,2017-2018,1,Stoke City,24,2018-01-20,2.0,0.0,1.549185353681329,0.9811861947328712
25,2017-2018,1,Stoke City,25,2018-01-31,0.0,0.0,1.5010144227468087,1.1509039142939321
26,2017-2018,1,Stoke City,26,2018-02-03,1.0,2.0,0.8994150062816579,1.572831993948764
27,2017-2018,1,Stoke City,27,2018-02-10,1.0,1.0,1.3470566257270242,1.0062732573195712
28,2017-2018,1,Stoke City,28,2018-02-24,1.0,1.0,0.8069884558311665,1.6639396115172287
29,2017-2018,1,Stoke City,29,2018-03-03,0.0,0.0,0.9105649086944368,1.3541612158505216
30,2017-2018,1,Stoke City,30,2018-03-12,0.0,2.0,0.5246834523049827,2.099010828474504
31,2017-2018,1,Stoke City,31,2018-03-17,1.0,2.0,1.2479240523524806,1.2303300104503216
32,2017-2018,1,Stoke City,32,2018-04-01,0.0,3.0,0.7302003145525687,2.0756320249935256
33,2017-2018,1,Stoke City,33,2018-04-07,1.0,2.0,0.5155048457640906,2.2748700830043056
34,2017-2018,1,Stoke City,34,2018-04-16,1.0,1.0,1.075539377805316,1.6050344270581967
35,2017-2018,1,Stoke City,35,2018-04-22,1.0,1.0,1.1576339368832582,1.4577809390872445
36,2017-2018,1,Stoke City,36,2018-04-28,0.0,0.0,0.35116135878392396,2.598179216493788
37,2017-2018,1,Stoke City,37,2018-05-05,1.0,2.0,1.2406933016877726,1.4849074624382808
38,2017-2018,1,Stoke City,38,2018-05-13,2.0,1.0,1.1467782796797212,1.3579803087461495
6,2017-2018,1,Swansea City,6,2017-09-23,1.0,2.0,1.5455294231246246,1.2132215761331435
7,2017-2018,1,Swansea City,7,2017-09-30,0.0,1.0,1.0759223924923764,1.5650185030676078
8,2017-2018,1,Swansea City,8,2017-10-14,2.0,0.0,1.521081938363485,0.5579155146719442
9,2017-2018,1,Swansea City,9,2017-10-21,1.0,2.0,1.2610015623774342,1.2386645080742775
10,2017-2018,1,Swansea City,10,2017-10-28,1.0,2.0,0.6196163240959774,2.247625099935352
11,2017-2018,1,Swansea City,11,2017-11-04,0.0,1.0,1.4809001276728275,1.03837948600161
12,2017-2018,1,Swansea City,12,2017-11-18,0.0,2.0,0.9724237231027298,1.4520951696599766
13,2017-2018,1,Swansea City,13,2017-11-25,0.0,0.0,1.3657921866027483,1.1418873370500944
14,2017-2018,1,Swansea City,14,2017-11-29,0.0,1.0,0.48531243453901063,2.3560978930926897
15,2017-2018,1,Swansea City,15,2017-12-02,1.0,2.0,1.0053054425102408,1.474841779230828
16,2017-2018,1,Swansea City,16,2017-12-09,1.0,0.0,1.1938233636903417,1.0188261172407649
17,2017-2018,1,Swansea City,17,2017-12-13,0.0,4.0,0.6541456895547408,2.0853196878527673
18,2017-2018,1,Swansea City,18,2017-12-18,1.0,3.0,0.7883631487110039,1.5493252342352193
19,2017-2018,1,Swansea City,19,2017-12-23,1.0,1.0,1.168117749031818,1.3289768722125381
20,2017-2018,1,Swansea City,20,2017-12-26,0.0,5.0,0.4460448002995637,2.402387995562508
21,2017-2018,1,Swansea City,21,2017-12-30,2.0,1.0,0.979592713791664,1.692516600097398
